window_id	count	hetA	fixed	hetB	hetAB
chr18_16067854_16071319	10	3	0	1	0
chr18_16067854_16071319	10	2	5	0	0
chr18_16067854_16071319	10	4	3	0	0
chr18_16067854_16071319	9	0	0	4	1
chr18_16067854_16071319	9	1	0	1	1
chr18_16067854_16071319	8	2	0	4	0
chr18_16067854_16071319	8	2	4	0	0
chr18_16067854_16071319	6	0	0	5	1
chr18_16067854_16071319	6	3	3	1	0
chr18_16067854_16071319	6	1	4	0	0
chr18_16067854_16071319	6	2	0	0	1
chr18_16067854_16071319	6	0	6	0	0
chr18_16067854_16071319	6	1	5	0	0
chr18_16067854_16071319	5	1	0	4	0
chr18_16067854_16071319	5	1	0	5	0
chr18_16067854_16071319	5	1	0	2	2
chr18_16067854_16071319	5	1	0	0	2
chr18_16067854_16071319	5	0	5	0	0
chr18_16067854_16071319	5	0	0	1	2
chr18_16067854_16071319	5	1	0	4	1
chr18_16067854_16071319	5	1	0	1	2
chr18_16067854_16071319	5	2	0	2	1
chr18_16067854_16071319	5	2	0	2	2
chr18_16067854_16071319	4	2	1	1	0
chr18_16067854_16071319	4	0	1	4	0
chr18_16067854_16071319	4	1	0	5	1
chr18_16067854_16071319	4	0	0	2	2
chr18_16067854_16071319	4	4	0	0	0
chr18_16067854_16071319	4	2	0	4	1
chr18_16067854_16071319	4	1	0	1	3
chr18_16067854_16071319	3	1	3	1	0
chr18_16067854_16071319	3	3	0	0	1
chr18_16067854_16071319	3	4	4	0	0
chr18_16067854_16071319	2	0	0	6	0
chr18_16067854_16071319	2	1	1	0	1
chr18_16067854_16071319	2	0	0	0	3
chr18_16067854_16071319	2	0	1	2	1
chr18_16067854_16071319	2	1	1	3	0
chr18_16067854_16071319	2	0	1	3	0
chr18_16067854_16071319	2	2	0	3	0
chr18_16067854_16071319	2	0	2	3	0
chr18_16067854_16071319	2	0	2	4	0
chr18_16067854_16071319	2	0	0	0	4
chr18_16067854_16071319	2	2	1	4	0
chr18_16067854_16071319	2	0	3	4	0
chr18_16067854_16071319	2	3	0	4	0
chr18_16067854_16071319	2	3	0	3	0
chr18_16067854_16071319	2	4	0	1	0
chr18_16067854_16071319	2	2	0	4	2
chr18_16067854_16071319	2	2	0	6	0
chr18_16067854_16071319	2	2	1	5	0
chr18_16067854_16071319	2	3	0	4	1
chr18_16067854_16071319	1	1	0	6	0
chr18_16067854_16071319	1	0	1	6	0
chr18_16067854_16071319	1	2	0	1	1
chr18_16067854_16071319	1	0	5	1	0
chr18_16067854_16071319	1	0	1	0	1
chr18_16067854_16071319	1	2	1	0	1
chr18_16067854_16071319	1	2	2	0	1
chr18_16067854_16071319	1	0	0	0	2
chr18_16067854_16071319	1	2	0	0	2
chr18_16067854_16071319	1	0	3	1	0
chr18_16067854_16071319	1	0	1	2	0
chr18_16067854_16071319	1	2	0	3	1
chr18_16067854_16071319	1	2	0	5	0
chr18_16068494_16082512	837	0	0	0	0
chr18_16068494_16082512	536	1	0	0	0
chr18_16068494_16082512	348	0	1	0	0
chr18_16068494_16082512	298	0	0	1	0
chr18_16068494_16082512	184	0	2	0	0
chr18_16068494_16082512	137	1	1	0	0
chr18_16068494_16082512	135	0	3	0	0
chr18_16068494_16082512	124	1	2	0	0
chr18_16068494_16082512	124	1	0	1	0
chr18_16068494_16082512	105	1	3	0	0
chr18_16068494_16082512	104	2	2	0	0
chr18_16068494_16082512	99	0	0	2	0
chr18_16068494_16082512	53	0	1	1	0
chr18_16068494_16082512	51	2	0	0	0
chr18_16068494_16082512	48	3	3	0	0
chr18_16068494_16082512	42	0	0	0	1
chr18_16068494_16082512	38	0	0	3	0
chr18_16068494_16082512	32	0	0	4	0
chr18_16068494_16082512	30	2	3	0	0
chr18_16068494_16082512	27	0	0	3	1
chr18_16068494_16082512	25	2	0	1	0
chr18_16068494_16082512	23	1	0	2	0
chr18_16068494_16082512	21	3	2	0	0
chr18_16068494_16082512	20	0	0	2	1
chr18_16068494_16082512	20	3	1	0	0
chr18_16068494_16082512	19	0	4	0	0
chr18_16068494_16082512	18	0	0	1	1
chr18_16068494_16082512	17	3	0	0	0
chr18_16068494_16082512	16	1	0	3	1
chr18_16068494_16082512	15	2	0	2	0
chr18_16068494_16082512	14	2	1	0	0
chr18_16068494_16082512	13	1	1	1	0
chr18_16068494_16082512	12	1	0	2	1
chr18_16068494_16082512	12	1	0	3	0
chr18_16068494_16082512	11	1	0	3	2
chr18_16068494_16082512	10	1	0	0	1
chr18_16068494_16082512	10	0	0	5	0
chr18_16068494_16082512	10	0	2	1	0
chr18_16068494_16082512	10	4	2	0	0
chr18_16068494_16082512	10	3	0	1	0
chr18_16068494_16082512	10	2	5	0	0
chr18_16068494_16082512	10	4	3	0	0
chr18_16068494_16082512	9	0	0	4	1
chr18_16068494_16082512	9	1	0	1	1
chr18_16068494_16082512	8	2	0	4	0
chr18_16068494_16082512	8	2	4	0	0
chr18_16068494_16082512	7	0	0	1	2
chr18_16068494_16082512	7	4	0	0	0
chr18_16068494_16082512	6	0	0	5	1
chr18_16068494_16082512	6	3	3	1	0
chr18_16068494_16082512	6	1	4	0	0
chr18_16068494_16082512	6	2	0	2	1
chr18_16068494_16082512	6	2	0	0	1
chr18_16068494_16082512	6	0	6	0	0
chr18_16068494_16082512	6	1	5	0	0
chr18_16068494_16082512	5	1	0	4	0
chr18_16068494_16082512	5	1	0	5	0
chr18_16068494_16082512	5	1	0	2	2
chr18_16068494_16082512	5	1	0	0	2
chr18_16068494_16082512	5	0	5	0	0
chr18_16068494_16082512	5	1	0	4	1
chr18_16068494_16082512	5	1	0	1	2
chr18_16068494_16082512	5	2	0	2	2
chr18_16068494_16082512	4	0	1	4	0
chr18_16068494_16082512	4	1	0	5	1
chr18_16068494_16082512	4	0	0	2	2
chr18_16068494_16082512	4	2	0	4	1
chr18_16068494_16082512	4	1	0	1	3
chr18_16068494_16082512	3	1	3	1	0
chr18_16068494_16082512	3	0	0	0	3
chr18_16068494_16082512	3	3	0	0	1
chr18_16068494_16082512	3	4	4	0	0
chr18_16068494_16082512	3	5	0	0	0
chr18_16068494_16082512	2	0	0	6	0
chr18_16068494_16082512	2	1	1	0	1
chr18_16068494_16082512	2	0	1	2	1
chr18_16068494_16082512	2	1	1	3	0
chr18_16068494_16082512	2	0	1	3	0
chr18_16068494_16082512	2	2	0	3	0
chr18_16068494_16082512	2	0	2	3	0
chr18_16068494_16082512	2	0	2	4	0
chr18_16068494_16082512	2	0	0	0	4
chr18_16068494_16082512	2	2	1	4	0
chr18_16068494_16082512	2	0	3	4	0
chr18_16068494_16082512	2	3	0	4	0
chr18_16068494_16082512	2	3	0	3	0
chr18_16068494_16082512	2	4	0	1	0
chr18_16068494_16082512	2	2	0	4	2
chr18_16068494_16082512	2	2	0	6	0
chr18_16068494_16082512	2	2	1	5	0
chr18_16068494_16082512	2	3	0	4	1
chr18_16068494_16082512	1	1	0	6	0
chr18_16068494_16082512	1	0	1	6	0
chr18_16068494_16082512	1	2	0	1	1
chr18_16068494_16082512	1	0	5	1	0
chr18_16068494_16082512	1	0	1	0	1
chr18_16068494_16082512	1	2	1	0	1
chr18_16068494_16082512	1	2	2	0	1
chr18_16068494_16082512	1	0	0	0	2
chr18_16068494_16082512	1	2	0	0	2
chr18_16068494_16082512	1	0	3	1	0
chr18_16068494_16082512	1	0	1	2	0
chr18_16068494_16082512	1	2	0	3	1
chr18_16068494_16082512	1	2	1	1	0
chr18_16068494_16082512	1	2	0	5	0
chr18_16068494_16082512	1	2	0	1	2
chr18_16068494_16082512	1	3	0	1	2
chr18_16069134_16091408	1119	0	0	0	0
chr18_16069134_16091408	602	1	0	0	0
chr18_16069134_16091408	303	0	1	0	0
chr18_16069134_16091408	269	0	0	1	0
chr18_16069134_16091408	178	1	0	1	0
chr18_16069134_16091408	147	1	1	0	0
chr18_16069134_16091408	137	0	2	0	0
chr18_16069134_16091408	134	0	3	0	0
chr18_16069134_16091408	73	0	1	1	0
chr18_16069134_16091408	62	1	3	0	0
chr18_16069134_16091408	61	0	0	2	0
chr18_16069134_16091408	56	1	2	0	0
chr18_16069134_16091408	52	2	0	0	0
chr18_16069134_16091408	51	2	2	0	0
chr18_16069134_16091408	30	2	0	1	0
chr18_16069134_16091408	29	0	0	0	1
chr18_16069134_16091408	29	0	1	2	0
chr18_16069134_16091408	27	0	0	3	0
chr18_16069134_16091408	24	2	1	0	0
chr18_16069134_16091408	24	2	3	0	0
chr18_16069134_16091408	22	3	0	0	0
chr18_16069134_16091408	20	3	1	0	0
chr18_16069134_16091408	18	3	3	0	0
chr18_16069134_16091408	15	0	0	1	1
chr18_16069134_16091408	15	0	0	2	1
chr18_16069134_16091408	15	3	2	0	0
chr18_16069134_16091408	14	1	1	1	0
chr18_16069134_16091408	13	0	4	0	0
chr18_16069134_16091408	12	1	0	3	0
chr18_16069134_16091408	12	4	0	0	0
chr18_16069134_16091408	12	1	1	2	0
chr18_16069134_16091408	11	2	0	2	0
chr18_16069134_16091408	10	4	2	0	0
chr18_16069134_16091408	10	3	0	1	0
chr18_16069134_16091408	10	2	5	0	0
chr18_16069134_16091408	10	4	3	0	0
chr18_16069134_16091408	8	0	2	1	0
chr18_16069134_16091408	8	0	0	4	0
chr18_16069134_16091408	8	2	4	0	0
chr18_16069134_16091408	7	1	0	2	1
chr18_16069134_16091408	7	1	0	2	0
chr18_16069134_16091408	6	1	0	0	1
chr18_16069134_16091408	6	2	0	2	1
chr18_16069134_16091408	6	2	0	0	1
chr18_16069134_16091408	6	2	0	4	0
chr18_16069134_16091408	6	1	0	3	1
chr18_16069134_16091408	6	0	6	0	0
chr18_16069134_16091408	6	0	0	3	1
chr18_16069134_16091408	6	1	5	0	0
chr18_16069134_16091408	5	2	0	2	2
chr18_16069134_16091408	4	0	0	2	2
chr18_16069134_16091408	4	2	0	4	1
chr18_16069134_16091408	4	1	0	1	3
chr18_16069134_16091408	4	0	0	5	1
chr18_16069134_16091408	4	1	0	4	1
chr18_16069134_16091408	3	0	0	1	2
chr18_16069134_16091408	3	1	0	2	2
chr18_16069134_16091408	3	3	0	0	1
chr18_16069134_16091408	3	1	0	1	1
chr18_16069134_16091408	3	4	4	0	0
chr18_16069134_16091408	3	0	0	4	1
chr18_16069134_16091408	3	5	0	0	0
chr18_16069134_16091408	2	1	1	3	0
chr18_16069134_16091408	2	0	1	3	0
chr18_16069134_16091408	2	0	0	0	3
chr18_16069134_16091408	2	2	0	3	0
chr18_16069134_16091408	2	0	2	3	0
chr18_16069134_16091408	2	0	2	4	0
chr18_16069134_16091408	2	0	1	4	0
chr18_16069134_16091408	2	0	0	0	4
chr18_16069134_16091408	2	2	1	4	0
chr18_16069134_16091408	2	0	3	4	0
chr18_16069134_16091408	2	3	0	4	0
chr18_16069134_16091408	2	3	0	3	0
chr18_16069134_16091408	2	4	0	1	0
chr18_16069134_16091408	2	2	0	4	2
chr18_16069134_16091408	2	2	0	6	0
chr18_16069134_16091408	2	2	1	1	0
chr18_16069134_16091408	2	2	1	5	0
chr18_16069134_16091408	2	3	0	4	1
chr18_16069134_16091408	1	0	0	0	2
chr18_16069134_16091408	1	2	0	0	2
chr18_16069134_16091408	1	0	3	1	0
chr18_16069134_16091408	1	2	0	3	1
chr18_16069134_16091408	1	0	0	5	0
chr18_16069134_16091408	1	2	0	5	0
chr18_16069134_16091408	1	2	0	1	2
chr18_16069134_16091408	1	3	0	1	2
chr18_16069134_16091408	1	2	1	0	1
chr18_16069774_16092054	991	0	0	0	0
chr18_16069774_16092054	514	1	0	0	0
chr18_16069774_16092054	385	0	1	0	0
chr18_16069774_16092054	272	0	2	0	0
chr18_16069774_16092054	208	0	0	1	0
chr18_16069774_16092054	192	0	3	0	0
chr18_16069774_16092054	152	1	0	1	0
chr18_16069774_16092054	139	1	1	0	0
chr18_16069774_16092054	85	1	2	0	0
chr18_16069774_16092054	67	1	3	0	0
chr18_16069774_16092054	53	0	1	1	0
chr18_16069774_16092054	47	2	2	0	0
chr18_16069774_16092054	45	2	0	0	0
chr18_16069774_16092054	37	0	0	2	0
chr18_16069774_16092054	29	0	1	2	0
chr18_16069774_16092054	25	0	0	3	0
chr18_16069774_16092054	24	2	3	0	0
chr18_16069774_16092054	23	2	0	1	0
chr18_16069774_16092054	22	3	0	0	0
chr18_16069774_16092054	21	0	2	1	0
chr18_16069774_16092054	21	0	0	0	1
chr18_16069774_16092054	20	3	1	0	0
chr18_16069774_16092054	18	0	4	0	0
chr18_16069774_16092054	18	3	3	0	0
chr18_16069774_16092054	16	1	5	2	0
chr18_16069774_16092054	15	1	1	1	0
chr18_16069774_16092054	14	2	1	0	0
chr18_16069774_16092054	14	1	5	0	0
chr18_16069774_16092054	14	2	5	0	0
chr18_16069774_16092054	12	4	0	0	0
chr18_16069774_16092054	12	1	1	2	0
chr18_16069774_16092054	11	3	2	0	0
chr18_16069774_16092054	11	2	0	2	0
chr18_16069774_16092054	10	4	2	0	0
chr18_16069774_16092054	10	3	0	1	0
chr18_16069774_16092054	10	4	3	0	0
chr18_16069774_16092054	9	0	0	2	1
chr18_16069774_16092054	8	1	0	3	0
chr18_16069774_16092054	8	0	0	4	0
chr18_16069774_16092054	8	2	4	0	0
chr18_16069774_16092054	8	2	5	2	0
chr18_16069774_16092054	8	1	5	1	0
chr18_16069774_16092054	8	0	5	2	0
chr18_16069774_16092054	7	0	0	1	1
chr18_16069774_16092054	7	1	0	2	0
chr18_16069774_16092054	6	2	0	4	0
chr18_16069774_16092054	6	1	0	3	1
chr18_16069774_16092054	6	0	6	0	0
chr18_16069774_16092054	6	0	0	3	1
chr18_16069774_16092054	5	2	0	2	2
chr18_16069774_16092054	4	0	0	2	2
chr18_16069774_16092054	4	1	0	0	1
chr18_16069774_16092054	4	1	0	2	1
chr18_16069774_16092054	4	2	0	4	1
chr18_16069774_16092054	4	1	0	1	3
chr18_16069774_16092054	4	0	0	5	1
chr18_16069774_16092054	4	1	0	4	1
chr18_16069774_16092054	4	2	0	0	1
chr18_16069774_16092054	4	1	2	1	0
chr18_16069774_16092054	4	2	5	1	0
chr18_16069774_16092054	4	0	5	1	0
chr18_16069774_16092054	4	0	5	0	0
chr18_16069774_16092054	3	1	0	2	2
chr18_16069774_16092054	3	3	0	0	1
chr18_16069774_16092054	3	1	0	1	1
chr18_16069774_16092054	3	4	4	0	0
chr18_16069774_16092054	3	0	0	4	1
chr18_16069774_16092054	3	2	1	1	0
chr18_16069774_16092054	3	5	0	0	0
chr18_16069774_16092054	2	0	2	4	0
chr18_16069774_16092054	2	0	1	4	0
chr18_16069774_16092054	2	0	0	0	4
chr18_16069774_16092054	2	2	1	4	0
chr18_16069774_16092054	2	0	3	4	0
chr18_16069774_16092054	2	3	0	4	0
chr18_16069774_16092054	2	3	0	3	0
chr18_16069774_16092054	2	4	0	1	0
chr18_16069774_16092054	2	2	0	4	2
chr18_16069774_16092054	2	2	0	6	0
chr18_16069774_16092054	2	2	1	5	0
chr18_16069774_16092054	2	3	0	4	1
chr18_16069774_16092054	2	0	0	1	2
chr18_16069774_16092054	1	0	0	0	2
chr18_16069774_16092054	1	2	0	0	2
chr18_16069774_16092054	1	0	3	1	0
chr18_16069774_16092054	1	2	0	3	1
chr18_16069774_16092054	1	0	0	5	0
chr18_16069774_16092054	1	2	0	5	0
chr18_16069774_16092054	1	0	0	0	3
chr18_16069774_16092054	1	2	0	1	2
chr18_16069774_16092054	1	3	0	1	2
chr18_16069774_16092054	1	2	0	2	1
chr18_16069774_16092054	1	2	1	0	1
chr18_16069774_16092054	1	2	2	1	0
chr18_16069774_16092054	1	3	1	1	0
chr18_16069774_16092054	1	3	2	1	0
chr18_16070564_16092694	1215	0	0	0	0
chr18_16070564_16092694	544	1	0	0	0
chr18_16070564_16092694	537	0	1	0	0
chr18_16070564_16092694	294	0	2	0	0
chr18_16070564_16092694	242	0	0	1	0
chr18_16070564_16092694	144	0	3	0	0
chr18_16070564_16092694	138	1	0	1	0
chr18_16070564_16092694	136	1	1	0	0
chr18_16070564_16092694	92	1	2	0	0
chr18_16070564_16092694	84	0	1	1	0
chr18_16070564_16092694	84	2	0	0	0
chr18_16070564_16092694	50	1	3	0	0
chr18_16070564_16092694	28	0	1	2	0
chr18_16070564_16092694	23	0	0	2	0
chr18_16070564_16092694	20	3	0	0	0
chr18_16070564_16092694	19	2	0	1	0
chr18_16070564_16092694	17	1	1	1	0
chr18_16070564_16092694	16	1	5	2	0
chr18_16070564_16092694	15	3	1	0	0
chr18_16070564_16092694	14	1	5	0	0
chr18_16070564_16092694	14	2	5	0	0
chr18_16070564_16092694	14	0	2	1	0
chr18_16070564_16092694	13	0	0	0	1
chr18_16070564_16092694	13	0	0	3	0
chr18_16070564_16092694	13	0	4	0	0
chr18_16070564_16092694	13	2	3	0	0
chr18_16070564_16092694	12	2	2	0	0
chr18_16070564_16092694	12	1	1	2	0
chr18_16070564_16092694	11	2	1	0	0
chr18_16070564_16092694	10	4	3	0	0
chr18_16070564_16092694	9	0	0	2	1
chr18_16070564_16092694	8	2	4	0	0
chr18_16070564_16092694	8	4	0	0	0
chr18_16070564_16092694	8	2	5	2	0
chr18_16070564_16092694	8	1	5	1	0
chr18_16070564_16092694	8	0	5	2	0
chr18_16070564_16092694	7	3	0	1	0
chr18_16070564_16092694	6	1	0	3	0
chr18_16070564_16092694	6	3	3	0	0
chr18_16070564_16092694	6	3	2	0	0
chr18_16070564_16092694	4	1	0	2	1
chr18_16070564_16092694	4	0	0	1	1
chr18_16070564_16092694	4	2	0	4	1
chr18_16070564_16092694	4	1	0	1	3
chr18_16070564_16092694	4	0	0	5	1
chr18_16070564_16092694	4	1	0	4	1
chr18_16070564_16092694	4	2	0	0	1
chr18_16070564_16092694	4	1	2	1	0
chr18_16070564_16092694	4	2	5	1	0
chr18_16070564_16092694	4	0	5	1	0
chr18_16070564_16092694	4	0	5	0	0
chr18_16070564_16092694	3	1	0	0	1
chr18_16070564_16092694	3	4	4	0	0
chr18_16070564_16092694	3	0	0	4	1
chr18_16070564_16092694	3	2	1	1	0
chr18_16070564_16092694	3	0	0	2	2
chr18_16070564_16092694	3	1	0	2	0
chr18_16070564_16092694	3	5	0	0	0
chr18_16070564_16092694	2	4	0	1	0
chr18_16070564_16092694	2	0	0	4	0
chr18_16070564_16092694	2	2	0	4	2
chr18_16070564_16092694	2	0	0	3	1
chr18_16070564_16092694	2	2	0	6	0
chr18_16070564_16092694	2	2	1	5	0
chr18_16070564_16092694	2	3	0	4	1
chr18_16070564_16092694	2	0	0	1	2
chr18_16070564_16092694	1	3	0	0	1
chr18_16070564_16092694	1	0	0	0	4
chr18_16070564_16092694	1	1	0	1	1
chr18_16070564_16092694	1	2	0	3	1
chr18_16070564_16092694	1	0	0	5	0
chr18_16070564_16092694	1	0	1	4	0
chr18_16070564_16092694	1	2	0	5	0
chr18_16070564_16092694	1	1	0	3	1
chr18_16070564_16092694	1	0	0	0	3
chr18_16070564_16092694	1	2	0	1	2
chr18_16070564_16092694	1	3	0	1	2
chr18_16070564_16092694	1	2	0	2	1
chr18_16070564_16092694	1	2	1	0	1
chr18_16070564_16092694	1	2	2	1	0
chr18_16070564_16092694	1	3	1	1	0
chr18_16070564_16092694	1	3	2	1	0
chr18_16071553_16093734	1622	0	0	0	0
chr18_16071553_16093734	556	1	0	0	0
chr18_16071553_16093734	526	0	1	0	0
chr18_16071553_16093734	252	0	0	1	0
chr18_16071553_16093734	226	0	2	0	0
chr18_16071553_16093734	133	0	3	0	0
chr18_16071553_16093734	129	1	1	0	0
chr18_16071553_16093734	123	1	0	1	0
chr18_16071553_16093734	88	0	1	1	0
chr18_16071553_16093734	83	2	0	0	0
chr18_16071553_16093734	60	1	2	0	0
chr18_16071553_16093734	50	1	3	0	0
chr18_16071553_16093734	34	0	5	0	0
chr18_16071553_16093734	28	0	1	2	0
chr18_16071553_16093734	25	3	1	0	0
chr18_16071553_16093734	19	1	1	1	0
chr18_16071553_16093734	16	2	0	1	0
chr18_16071553_16093734	16	3	2	0	0
chr18_16071553_16093734	16	1	5	2	0
chr18_16071553_16093734	14	0	2	1	0
chr18_16071553_16093734	12	2	1	0	0
chr18_16071553_16093734	12	1	1	2	0
chr18_16071553_16093734	10	0	4	0	0
chr18_16071553_16093734	10	2	3	0	0
chr18_16071553_16093734	10	4	1	0	0
chr18_16071553_16093734	10	1	4	0	0
chr18_16071553_16093734	8	3	0	0	0
chr18_16071553_16093734	8	4	0	0	0
chr18_16071553_16093734	8	2	5	2	0
chr18_16071553_16093734	8	1	5	1	0
chr18_16071553_16093734	8	1	5	0	0
chr18_16071553_16093734	8	0	5	2	0
chr18_16071553_16093734	8	0	0	2	0
chr18_16071553_16093734	6	2	2	0	0
chr18_16071553_16093734	4	1	2	1	0
chr18_16071553_16093734	4	2	5	1	0
chr18_16071553_16093734	4	2	5	0	0
chr18_16071553_16093734	4	0	5	1	0
chr18_16071553_16093734	3	5	0	0	0
chr18_16071553_16093734	2	0	0	1	2
chr18_16071553_16093734	2	2	1	1	0
chr18_16071553_16093734	1	0	0	0	3
chr18_16071553_16093734	1	2	0	1	2
chr18_16071553_16093734	1	3	0	1	2
chr18_16071553_16093734	1	2	0	2	1
chr18_16071553_16093734	1	0	0	2	1
chr18_16071553_16093734	1	2	1	0	1
chr18_16071553_16093734	1	2	2	1	0
chr18_16071553_16093734	1	3	1	1	0
chr18_16071553_16093734	1	3	2	1	0
chr18_16071553_16093734	1	1	0	2	0
chr18_16082512_16094374	1864	0	0	0	0
chr18_16082512_16094374	475	0	1	0	0
chr18_16082512_16094374	399	1	0	0	0
chr18_16082512_16094374	244	0	2	0	0
chr18_16082512_16094374	217	0	0	1	0
chr18_16082512_16094374	135	0	3	0	0
chr18_16082512_16094374	120	1	0	1	0
chr18_16082512_16094374	116	1	1	0	0
chr18_16082512_16094374	93	0	1	1	0
chr18_16082512_16094374	66	2	0	0	0
chr18_16082512_16094374	65	1	2	0	0
chr18_16082512_16094374	52	1	3	0	0
chr18_16082512_16094374	43	0	1	2	0
chr18_16082512_16094374	34	0	5	0	0
chr18_16082512_16094374	23	3	1	0	0
chr18_16082512_16094374	20	3	2	0	0
chr18_16082512_16094374	19	1	1	1	0
chr18_16082512_16094374	17	1	1	2	0
chr18_16082512_16094374	16	1	5	2	0
chr18_16082512_16094374	14	0	2	1	0
chr18_16082512_16094374	12	2	1	0	0
chr18_16082512_16094374	10	2	0	1	0
chr18_16082512_16094374	10	2	2	0	0
chr18_16082512_16094374	10	0	4	0	0
chr18_16082512_16094374	10	2	3	0	0
chr18_16082512_16094374	10	4	1	0	0
chr18_16082512_16094374	10	1	4	0	0
chr18_16082512_16094374	8	2	5	2	0
chr18_16082512_16094374	8	1	5	1	0
chr18_16082512_16094374	8	1	5	0	0
chr18_16082512_16094374	8	0	5	2	0
chr18_16082512_16094374	8	0	0	2	0
chr18_16082512_16094374	5	3	0	0	0
chr18_16082512_16094374	5	4	0	0	0
chr18_16082512_16094374	5	0	1	3	0
chr18_16082512_16094374	5	2	1	2	1
chr18_16082512_16094374	5	1	1	2	1
chr18_16082512_16094374	5	1	1	3	0
chr18_16082512_16094374	4	1	2	1	0
chr18_16082512_16094374	4	2	5	1	0
chr18_16082512_16094374	4	2	5	0	0
chr18_16082512_16094374	4	0	5	1	0
chr18_16082512_16094374	2	2	1	1	0
chr18_16082512_16094374	1	2	1	0	1
chr18_16082512_16094374	1	2	2	1	0
chr18_16082512_16094374	1	3	1	1	0
chr18_16082512_16094374	1	3	2	1	0
chr18_16082512_16094374	1	1	0	2	0
chr18_16091408_16095758	1789	0	0	0	0
chr18_16091408_16095758	431	0	1	0	0
chr18_16091408_16095758	366	1	0	0	0
chr18_16091408_16095758	281	0	2	0	0
chr18_16091408_16095758	237	0	0	1	0
chr18_16091408_16095758	114	0	3	0	0
chr18_16091408_16095758	100	1	1	0	0
chr18_16091408_16095758	89	1	2	0	0
chr18_16091408_16095758	76	0	1	1	0
chr18_16091408_16095758	71	2	0	0	0
chr18_16091408_16095758	66	1	0	1	0
chr18_16091408_16095758	41	1	3	0	0
chr18_16091408_16095758	34	0	5	0	0
chr18_16091408_16095758	30	0	1	2	0
chr18_16091408_16095758	25	0	2	1	0
chr18_16091408_16095758	20	3	2	0	0
chr18_16091408_16095758	18	1	1	1	0
chr18_16091408_16095758	16	1	5	2	0
chr18_16091408_16095758	16	2	0	1	0
chr18_16091408_16095758	12	0	0	2	0
chr18_16091408_16095758	11	3	1	0	0
chr18_16091408_16095758	10	2	2	0	0
chr18_16091408_16095758	10	0	4	0	0
chr18_16091408_16095758	10	2	1	0	0
chr18_16091408_16095758	10	2	3	0	0
chr18_16091408_16095758	10	4	1	0	0
chr18_16091408_16095758	10	1	4	0	0
chr18_16091408_16095758	8	2	5	2	0
chr18_16091408_16095758	8	1	5	1	0
chr18_16091408_16095758	8	1	5	0	0
chr18_16091408_16095758	8	0	5	2	0
chr18_16091408_16095758	8	1	1	2	0
chr18_16091408_16095758	5	1	2	1	0
chr18_16091408_16095758	5	0	1	3	0
chr18_16091408_16095758	5	2	1	2	1
chr18_16091408_16095758	5	1	1	2	1
chr18_16091408_16095758	5	1	1	3	0
chr18_16091408_16095758	4	2	5	1	0
chr18_16091408_16095758	4	2	5	0	0
chr18_16091408_16095758	4	0	5	1	0
chr18_16091408_16095758	4	2	0	2	0
chr18_16091408_16095758	2	0	2	2	0
chr18_16091408_16095758	1	2	1	1	0
chr18_16091408_16095758	1	2	2	1	0
chr18_16091408_16095758	1	3	1	1	0
chr18_16091408_16095758	1	3	2	1	0
chr18_16091408_16095758	1	1	0	2	0
chr18_16092054_16096406	1923	0	0	0	0
chr18_16092054_16096406	412	1	0	0	0
chr18_16092054_16096406	344	0	1	0	0
chr18_16092054_16096406	265	0	0	1	0
chr18_16092054_16096406	123	0	2	0	0
chr18_16092054_16096406	99	1	1	0	0
chr18_16092054_16096406	85	2	0	0	0
chr18_16092054_16096406	73	1	2	0	0
chr18_16092054_16096406	71	0	1	1	0
chr18_16092054_16096406	70	1	0	1	0
chr18_16092054_16096406	57	0	3	0	0
chr18_16092054_16096406	31	1	3	0	0
chr18_16092054_16096406	30	0	5	0	0
chr18_16092054_16096406	30	0	1	2	0
chr18_16092054_16096406	23	0	2	1	0
chr18_16092054_16096406	20	3	2	0	0
chr18_16092054_16096406	16	2	0	1	0
chr18_16092054_16096406	15	1	1	1	0
chr18_16092054_16096406	12	0	0	2	0
chr18_16092054_16096406	11	3	1	0	0
chr18_16092054_16096406	10	2	1	0	0
chr18_16092054_16096406	10	2	3	0	0
chr18_16092054_16096406	10	4	1	0	0
chr18_16092054_16096406	10	1	4	0	0
chr18_16092054_16096406	10	2	2	0	0
chr18_16092054_16096406	9	1	2	1	0
chr18_16092054_16096406	8	1	1	2	0
chr18_16092054_16096406	7	3	0	0	0
chr18_16092054_16096406	6	0	4	0	0
chr18_16092054_16096406	5	0	1	3	0
chr18_16092054_16096406	5	2	1	2	1
chr18_16092054_16096406	5	1	1	2	1
chr18_16092054_16096406	5	1	1	3	0
chr18_16092054_16096406	4	2	0	2	0
chr18_16092054_16096406	2	0	2	2	0
chr18_16092054_16096406	1	1	0	2	0
chr18_16092694_16097049	1782	0	0	0	0
chr18_16092694_16097049	405	1	0	0	0
chr18_16092694_16097049	231	0	1	0	0
chr18_16092694_16097049	174	0	0	1	0
chr18_16092694_16097049	141	0	2	0	0
chr18_16092694_16097049	93	0	3	0	0
chr18_16092694_16097049	87	1	2	0	0
chr18_16092694_16097049	86	1	1	0	0
chr18_16092694_16097049	61	0	2	1	0
chr18_16092694_16097049	60	2	0	0	0
chr18_16092694_16097049	44	1	0	1	0
chr18_16092694_16097049	35	1	3	0	0
chr18_16092694_16097049	32	0	1	1	0
chr18_16092694_16097049	30	0	5	0	0
